30s,Yellow Box Cutter,Grey Knit Shirt,Ivory Converse,Short Hair,Electronics Anklet,Sanitation Worker,Night,Room Cafe,Finger Snap,Body Hair
20s,Wooden Handle Hatchet,Stripe Turtleneck Knit,Blue Football Boots,Black Short Babyperm,Electronics Anklet,Athletic Trainer,Morning,Party Room,Cars On Highway,Black Hair
40s,Venomous Snake Cage,Grey Knit Shirt,Black Dress Shoes,Pomade Hair,Skull Shaped Ring,Doctor,Night,Messy Goshiwon,Bearing Groaning,Paint Stain
50s,Walther PPK .32ACP,Printed White Tshirt,Black Low Sneakers,Pixie Cut,Electronics Anklet,Firefighter,Morning,Big Old Arboretum,Irregular Walking Sound,Erased Blood Stain
40s,Poisoned Medicine,Old Denim Jacket,Black Long Boots,Comma Hairstyle,Engagement Ring,Janitor,Deep Dawn,Lecture Hall,Skid Sounds,Women`s Underwear
50s,Monkey Wrench,Crop Vest Knit,Strapped Leather Sandal,Short Hair,Engagement Ring,Professor,Deep Dawn,Big Square Onstage,Running Treadmill,Chewed Gum
40s,Police Nightstick,Cotton Zip Hoodie,Black Leather Loafer,Bob With Bangs,Thick Chain Nechlace,Actor,Night,Closed Amusement Park,Electric Fan Sound,Fibrous Tissues
50s,Wooden Crutch,Luxury Brown Shearing,White Basketball Shoes,Natural Two Block,Cross Charm Bracelet,Cleaner,Night,Female Outfit Outlet,Sand Stepping Barefoot,Fly
40s,Green Utility Knife,Yellow Short Cardigan,Brown Leather Loafer,Long Hair,Drop earrings,Photographer,Morning,Fire Escape Building,Crack Knuckles,Light Brown Hair
30s,Aluminum Baseball Bat,Black Hiking Jacket,Black Converse,Black Short Babyperm,Skull Shaped Ring,Janitor,Night,Blackout Parking Lot,Running Treadmill,Empty Cartridge
70s,Tetrodotoxin Powder,Long Field Jacket,Black Low Sneakers,Pomade Hair,Wide Leather Bracelet,Sanitation Worker,Late Night,Officetel Management Office,Cat Meow,Black Vinyl Bag
50s,Fishing Wire,Grey Hiking Jacket,Blue Colored Boots,Short Permed Hair,Silver Stainless Ring,Mechanic,Morning,Motel in Backstreet,Gas Range On,Black Vinyl Bag
30s,Collectible Suseok,Pilot Bomber Jacket,Thigh High Wellies,Short Hair,Thick Chain Nechlace,Mart Cashier,Deep Dawn,Night Mountain,Water Flowing Sound,Light Brown Hair
30s,Duct Tape,White Tshirt,Blue Football Boots,Perm With Bangs,Tennis Wristband,Nurse,Late Night,Dumpster,Phone Alarm Ringing,Body Hair
60s,Poisoned Medicine,Bulletproof Vest,Black Low Sneakers,Mid-long Ponytail,Thick Chain Nechlace,Actor,Late Night,Private English Academy,Bearing Groaning,Nail Tips
70s,Ice Pick,Brown Wool Coat,Ivowy Suede Moccasin,Brown Short Babyperm,Cross Charm Bracelet,Hotel Receptionist,Morning,Self Service Bar,Electric Fan Sound,Fingerprints
30s,Old Circular Saw,Green Hiking Jacket,Chess Patteren loafer,Dandy Hairstyle,Thick Chain Nechlace,Athlete,Deep Dawn,Big Old Arboretum,Gas Range On,Fibrous Tissues
30s,Poisoned Medicine,Green Hiking Jacket,Strapped Leather Sandal,Bob With Bangs,Electronics Anklet,Guard,Night,Closed Amusement Park,Neon Sign Noise,Black Hair
20s,Muscaria Mushroom,Printed White Tshirt,Knee High Wellies,Pomade Hair,Buddhist Bead Bracelet,Mart Cashier,Late Night,PC cafe,Spit On Ground,Black Hair
70s,Rusty Hammer,Long Padded Coat,Ivowy Suede Moccasin,Short Curly Hair,Tennis Wristband,Hotel Receptionist,Late Afternoon,Hostel (Mixed Dorm),Water Flowing Sound,Fly
40s,Hydrochloric Acid,Ivy League Hoodie,Ochre Leather Loper,Bald Hair,Thick Chain Nechlace,Sanitation Worker,Early Morning,Famous Traditional Market,Twisting Jaw joint,Empty Cartridge
50s,Sulfuric Acid,Green Hiking Jacket,Black Boots,Brown Short Babyperm,Electronics Anklet,Soldier,Early Morning,House With Yard,Cat Meow,Light Brown Hair
20s,Flathead Screwdriver,Vest With Slits,White Running Shoes,Pomade Hair,Skull Shaped Ring,Chef,Morning,Old Snack Bar,People Having Conversation,Paint Stain
50s,Green Utility Knife,Pilot Bomber Jacket,Strapped Leather Sandal,Short Hair,Millitary Backpack,Firefighter,Morning,Franchise Pub,Digging With Shovel,Ripped Cloth
40s,Monkey Wrench,Grey Fleece Hoodie,Ivowy Suede Moccasin,Mid-long Curly Hair,Lip Piercing,Firefighter,Night,Karaoke Underground,Chewing Paper Cup,Lipstick Stained Cigarette
60s,Metal Pipe,Old Denim Jacket,Blue Football Boots,Cherry Red Hair,Thick Chain Nechlace,Chef,Night,Middle School,Sound of Wave,Footprint 270mm Sneakers
20s,White Silk Curtain,Long Field Jacket,German Army Trainers,Short Hair,Buddhist Bead Bracelet,Soldier,Deep Dawn,Small Theater Onstage,Digging With Shovel,Fibrous Tissues
20s,Wooden Cane,Blue Shirt,Black Long Boots,Pink Permed Hair,Lion Shaped Ring,Doctor,Late Night,Shared Office Toilet,Propeller Sound,Nail Tips
30s,Thick Rubber Wire,Ivy League Hoodie,White Platform Sneakers,Pink Permed Hair,Colorful Bracelets,Mechanic,Early Morning,Old Studio Apartment,Chalkboard Scraping,Black Button
50s,Tetrodotoxin Powder,Short Padded Coat,Blue Football Boots,Comma Hairstyle,Black Disposable Mask,Athletic Trainer,Night,House With Yard,Cutting Something,Crumpled Cigarette Package
50s,Old Circular Saw,Short Padded Coat,Suede Boat shoes,Comma Hairstyle,Left Ear Pierced,Nurse,Morning,Messy Club,Digging With Shovel,Chewed Gum
30s,Packing Strap,Jersey Zip Hoodie,Brown Leather Loafer,Two Block Haircut,Silver Stainless Ring,Guard,Deep Dawn,SUV Back Seats,Birds Singing,Glass Fragments
30s,Sport Towel,Vest With Slits,Chess Patteren loafer,Mid-long Straight Hair,Gold Cross Necklace,Sanitation Worker,Morning,Haunted House,Neon Sign Noise,Used Toilet Paper
50s,Expandable Nightstick,Old Denim Jacket,White Platform Sneakers,Short Curly Hair,Colorful Bracelets,Model,Early Morning,Closed Amusement Park,Joint twisted,Bloodstained Everywhere
50s,Charging Cable,Vest With Slits,Thigh High Wellies,Pixie Cut,Thick Chain Nechlace,Athletic Trainer,Late Afternoon,Motel in Backstreet,Plastic Beating Sound,Fly
20s,Broken Soju Bottle,Grey Hiking Jacket,Black Long Boots,Long Brown hair,Electronics Anklet,Cleaner,Morning,Sashimi Restaurant,Finger Snap,Black Hair
40s,Black Belt,Grey Hiking Jacket,Black Converse,Bob With Bangs,Gold Cross Necklace,Cleaner,Deep Dawn,Lonesome Bus Station,Running Treadmill,Black Powder
70s,Muscaria Mushroom,Blue Shirt,Black Converse,Brown Short Babyperm,Engagement Ring,Firefighter,Late Night,Middle School,TV Sports Commentaries,Paint Stain
50s,Transparent Vodka Bottle,Luxury Brown Shearing,Ivowy Suede Moccasin,Low Ponytail,Wide Leather Bracelet,Mechanic,Morning,Closed Amusement Park,Birds Singing,Bullet
20s,Coca-cola Bottle,Grey Hiking Jacket,German Army Trainers,Long Hair,Black Disposable Mask,Athlete,Morning,Subway Station Entrance,Neon Sign Noise,Disposable Lighter
40s,Wodden Handle Shovel,Charcoal Hoodie,Cherry Colored Boots,Black Short Babyperm,Gold Cross Necklace,Cleaner,Late Afternoon,Blackout Parking Lot,Throw Up Blood,Disposable Lighter
40s,Wooden Baseball Bat,Long Field Jacket,White Running Shoes,Long Black Hair,Thick Chain Nechlace,Janitor,Morning,Semi Basement Apartment,Pipe Hitting Wall,Bullet
40s,Porcelain Pot,Luxury Brown Shearing,Bare Foot,Pomade Hair,Black Backpack,Sanitation Worker,Late Night,Big Square Backstage,Running Treadmill,Written In Blood
60s,Crosshead Screwdriver,Printed White Tshirt,German Army Trainers,Mid-long Curly Hair,Charm Earrings,Cleaner,Late Afternoon,Small Theater Onstage,Running Treadmill,Chewed Gum
40s,Bass Guitar,Yellow Short Cardigan,Black Converse,Mid-long Hair,Skull Shaped Ring,Actor,Night,Big Square Backstage,Birds Singing,Black Vinyl Bag
50s,Wooden Cane,Printed White Tshirt,Black Long Boots,Pomade Hair,Nose Piercing,Model,Morning,Closed Factory,Hammering Sound,Excrements
40s,Monkey Wrench,White Tshirt,Black Long Boots,Comma Hairstyle,Leg Prosthetics,Mart Cashier,Early Morning,Inside Taxi,Skid Sounds,Footprint 240mm Loper
20s,Red Chainsaw,Brown Wool Coat,Brown Flip Flop,Short Hair,Left Ear Pierced,Athlete,Late Night,Airbnb With Host,Bearing Groaning,Lipstick Stained Cigarette
70s,Rusty Hammer,Grey Knit Shirt,White Platform Sneakers,Comma Hairstyle,Tennis Wristband,Director,Morning,Semi Basement Apartment,Chewing Paper Cup,Lipstick Stained Cigarette
30s,Cocaine,Printed White Tshirt,White Basketball Shoes,Short Curly Hair,Tennis Wristband,Actor,Morning,Members Only Studyroom,Chewing Paper Cup,Irregular Footprints
20s,Ivory Bowie Knife,Long Field Jacket,Black Converse,Bob With Bangs,Skull Shaped Ring,Cleaner,Late Night,Underground Grocery Store,Finger Snap,Black Button
40s,Broken Soju Bottle,Long Field Jacket,Red Football Boots,Long Hair,Silver Stainless Ring,Professor,Morning,Lonesome Bus Station,Sand Stepping Barefoot,Scorch Mark
70s,Broken Beer Bottle,Green Hiking Jacket,Strapped Leather Sandal,Long Permed Hair,Electronics Anklet,Actor,Deep Dawn,Semi Basement Apartment,Pipe Hitting Wall,Glass Fragments
30s,Pry Bar,Purple Short Cardigan,Black Leather Loafer,Mid-long Straight Hair,Black Backpack,Actor,Morning,Blackout Parking Lot,TV Sports Commentaries,Black Hair
20s,Disposable Syringe,Crop Vest Knit,Black Converse,Pomade Hair,Black Disposable Mask,Janitor,Morning,PC cafe,Hammering Sound,Women`s Underwear
20s,Potassium Cyanide,Bulletproof Vest,White Basketball Shoes,Comma Hairstyle,Silver Stainless Ring,Soldier,Deep Dawn,Big Old Arboretum,Spit On Ground,Black Powder
70s,Fire Poker,Grey Hiking Jacket,White Basketball Shoes,Comma Hairstyle,Thick Chain Nechlace,Sanitation Worker,Deep Dawn,Back Seats,Sound of Chainsaw,Body Hair
30s,Studded Dirty Knuckle,Purple Short Cardigan,White Basketball Shoes,Short Permed Hair,Gold Cross Necklace,Hotel Receptionist,Deep Dawn,Officetel Management Office,Dog Barking,Lipstick Stained Cigarette
30s,Submachine Gun K16,Varsity Jacket,Black Boots,Short Permed Hair,Wide Leather Bracelet,Athletic Trainer,Morning,Haunted House,Fan Sound,Arson Attempt
60s,Aluminum Baseball Bat,Stripe Tshirt,German Army Trainers,Bob With Bangs,Lip Piercing,Nurse,Early Morning,Small Theater Onstage,Reading Buddhist Text,Headlight
30s,Charging Cable,Grey Knit Shirt,Ochre Leather Loper,High Ponytail,Engagement Ring,Athletic Trainer,Night,Messy Goshiwon,Gas Range On,Light Brown Hair
30s,Wooden Board,Old Denim Jacket,Brown Flip Flop,Buzz cut hair,Silver Stainless Ring,Athletic Trainer,Late Night,Amusement Park Pillar,Phone Alarm Ringing,Chewed Gum
30s,Expandable Nightstick,Luxury Brown Shearing,Black Low Sneakers,Pomade Hair,Wide Leather Bracelet,Guard,Late Night,Messy Goshiwon,Sound of Wave,Irregular Footprints
30s,Pry Bar,Undershirt,German Army Trainers,Short Curly Hair,Eyebrow Piercing,Chef,Deep Dawn,Big Square Onstage,Dishwasher Sound,Women`s Underwear
20s,Potassium Cyanide,Brown Wool Coat,White Running Shoes,Brown Short Babyperm,Gold Cross Necklace,Doctor,Morning,Haunted House,Cutting Something,Lipstick Without Fingerprint
60s,Beer Bottle,Cotton Zip Hoodie,Red Converse,Pixie Cut,Chocker Necklace,Cleaner,Deep Dawn,Passenger Seat,Sand Stepping Barefoot,Black Powder
40s,Sport Towel,Duck Patch Hoodie,Brown Flip Flop,Long Layered Hair,Millitary Backpack,Guard,Late Night,Dumpster,Chewing Paper Cup,Bullet
20s,Wooden Board,Grey Hiking Jacket,Ivory Converse,Dandy Hairstyle,Skull Shaped Ring,Firefighter,Early Morning,Old Studio Apartment,Whistle,Excrements
50s,Pesticide,Duck Patch Hoodie,Ochre Leather Loper,High Ponytail,Leg Prosthetics,Engineer,Late Night,Middle School,Running Treadmill,Metal Fragments
60s,Wodden Handle Shovel,Long buttonless Cardigan,Ochre Leather Loper,Black Short Babyperm,Silver Stainless Ring,Sanitation Worker,Deep Dawn,Major Bank,Slip and Crash,Lipstick Without Fingerprint
30s,Pottassium Chloride,Long Field Jacket,Bare Foot,Natural Two Block,Millitary Backpack,Hotel Receptionist,Morning,Messy Club,Finger Snap,Light Brown Hair
50s,Female Stocking,Blue Shirt,Ivowy Suede Moccasin,Mid-long Curly Hair,Wide Leather Bracelet,Professor,Late Night,Motel in Backstreet,Backpack Stuff Shaking,Black Wig Hair
40s,Water,Cotton Zip Hoodie,German Army Trainers,Short Permed Hair,Buddhist Bead Bracelet,Mechanic,Night,Officetel Underground Parkinglot,Counting Money,Black Hair
40s,Green Paring Knife,Charcoal Hoodie,Knee High Wellies,Natural Two Block,Cross Charm Bracelet,Athletic Trainer,Night,Messy Club,Slip and Crash,Nail Tips
20s,Yellow Box Cutter,Cotton Zip Hoodie,Cherry Colored Boots,Bob With Bangs,Skull Shaped Ring,Soldier,Morning,Old DVD room,Cutting Something,Headlight
50s,Female Stocking,Lace Blouse,Black Low Sneakers,Two Block Haircut,Silver Stainless Ring,Sanitation Worker,Late Night,Small Cafe,Wooden Weapon Falling,Metal Fragments
60s,Pesticide,Blue Shirt,German Army Trainers,Comma Hairstyle,Colorful Bracelets,Soldier,Late Night,Lecture Hall,TV Sports Commentaries,Irregular Footprints
60s,Fire Poker,Pilot Bomber Jacket,Wellies,Long Hippie Perm,Millitary Backpack,Guard,Morning,Self Service Bar,Finger Snap,Maggot
50s,Golf Club,Grey Fleece Hoodie,Black Converse,Bob With Bangs,Skull Shaped Ring,Mart Cashier,Late Night,Members Only Studyroom,Phone Alarm Ringing,Bullet
20s,Mercury,White Shirt,White Basketball Shoes,Long Bleached hair,Cross Charm Bracelet,Mart Cashier,Late Night,Hostel (Mixed Dorm),Water Flowing Sound,Body Hair
20s,Red Chainsaw,Short Padded Coat,Black Low Sneakers,Pomade Hair,Gold Cross Necklace,Actor,Deep Dawn,Lonesome Bus Station,Computer Mouse Clicking,Fly
60s,Rusty Sickle,Crop Vest Knit,Black Low Sneakers,Natural Two Block,Leg Prosthetics,Nurse,Deep Dawn,Messy Club,Neon Sign Noise,Used Toilet Paper
60s,Black Handled Scissors,Vest With Slits,Bare Foot,Short Permed Hair,Black Backpack,Sanitation Worker,Deep Dawn,New Guest House,Sand Stepping Barefoot,Footprint 265mm workshoes
30s,Black Belt,Ivy League Hoodie,Ivowy Suede Moccasin,Short Permed Hair,Hand Prothetics,Mechanic,Late Night,Officetel Underground Parkinglot,Chewing Paper Cup,Chewed Gum
30s,Wrapped Knife,Luxury Brown Shearing,Knee High Wellies,Black Short Babyperm,Charm Earrings,Athletic Trainer,Deep Dawn,Motel in Downtown,Toilet Flush Sound,Written In Blood
40s,Pry Bar,Cotton Zip Hoodie,German Army Trainers,Long Hippie Perm,Electronics Anklet,Banker,Late Night,Studio Airbnb,Bearing Groaning,Bullet
30s,Wooden Board,Varsity Jacket,Black Converse,Natural Two Block,Electronics Anklet,Firefighter,Late Night,Inn Near Brothel,Pipe Hitting Wall,Body Hair
70s,Round Edged Stone,Logo Printed Sweatshirt,Ochre Leather Loper,Bob With Bangs,Thick Chain Nechlace,Nurse,Early Morning,Shared Office Toilet,TV Sports Commentaries,Headlight
50s,Fire Poker,Grey Knit Shirt,Black Leather Loafer,Two Block Haircut,Black Disposable Mask,Sanitation Worker,Morning,Night Mountain,Irregular Walking Sound,Black Hair
30s,Rusty Pickaxe,Blue Shirt,Ochre Leather Loper,Short Permed Hair,Engagement Ring,Model,Morning,Small Cafe,Water Flowing Sound,Bloodstained Everywhere
30s,Wooden Baseball Bat,Varsity Jacket,Black Low Sneakers,Long Curly Hair,Buddhist Bead Bracelet,Athletic Trainer,Night,Night Mountain,Chewing Paper Cup,Black Powder
20s,Ice Pick,Grey Knit Shirt,Blue Football Boots,Brown Short Babyperm,Gold Cross Necklace,Sanitation Worker,Late Night,Old DVD room,Finger Snap,Women`s Underwear
70s,Sharp Edged Stone,Green Hiking Jacket,Red Football Boots,High Ponytail,Buddhist Bead Bracelet,Sanitation Worker,Late Afternoon,Deep Forest,Sound of Chainsaw,Black Vinyl Bag
30s,Green Paring Knife,Bulletproof Vest,White Basketball Shoes,Mid-long Curly Hair,Charm Earrings,Nurse,Morning,Messy Goshiwon,Hammering Sound,Fly
30s,Monkey Wrench,Long Padded Coat,Ochre Leather Loper,Low Ponytail,Cross Charm Bracelet,Director,Morning,5 Star hotel,Hammering Sound,Fingerprints
40s,Wooden Handle Hatchet,Long Field Jacket,White Platform Sneakers,High Ponytail,Wide Leather Bracelet,Mart Cashier,Night,Studio Airbnb,Quite Conversation,Irregular Footprints
50s,Wooden Cane,Grey Knit Shirt,Blue Colored Boots,High Ponytail,Left Ear Pierced,Engineer,Night,Semi Basement Apartment,Finger Snap,Nail Tips
20s,Desert Eagle,Blue Shirt,German Army Trainers,Black Short Babyperm,Electronics Anklet,Engineer,Late Afternoon,House With Yard,Twisting Jaw joint,Footprint 240mm Loper
50s,Black Belt,Jersey Zip Hoodie,Ivory Converse,Natural Two Block,Wide Leather Bracelet,Photographer,Late Night,Blackout Parking Lot,Slip and Crash,Maggot
40s,Red Brick,Old Denim Jacket,Blue Colored Boots,Natural Two Block,Eyebrow Piercing,Cleaner,Night,Members Only Studyroom,Running Treadmill,Headlight
20s,Female Stocking,Logo Printed Windbreaker,Strapped Leather Sandal,Short Curly Hair,Millitary Backpack,Lawyer,Morning,Female Outfit Outlet,Spit On Ground,Bullet
40s,Sport Towel,Undershirt,Black Leather Loafer,Mid-long Straight Hair,Drop earrings,Mechanic,Early Morning,Karaoke Underground,Chewing Paper Cup,Paint Stain
40s,Monkey Wrench,Charcoal Hoodie,Suede Boat shoes,Pomade Hair,Cross Charm Bracelet,Engineer,Night,Inside Taxi,Skid Sounds,Women`s Underwear
40s,Quick Pipe Wrench,Grey Fleece Hoodie,Black Low Sneakers,Pixie Cut,Thick Chain Nechlace,Athlete,Deep Dawn,SUV Passenger Seat,Electric Fan Sound,Written In Blood
20s,BBQ Fork,Grey Hiking Jacket,Blue Colored Boots,Black Short Babyperm,Electronics Anklet,Chef,Morning,Shared Office Toilet,Skid Sounds,Chewed Gum
50s,Shinai,Brown Wool Coat,Black Leather Loafer,Pomade Hair,Cross Charm Bracelet,Janitor,Late Night,Dumpster,Phone Alarm Ringing,Paint Stain
20s,Fishing Wire,Green Hiking Jacket,Black Leather Loafer,Dandy Hairstyle,Cross Charm Bracelet,Mart Cashier,Late Night,Office,Strong Wind,Used Toilet Paper
30s,Monkey Wrench,Grey Hiking Jacket,Ivory Converse,Perm With Bangs,Lion Shaped Ring,Guard,Early Morning,Old Snack Bar,Digging With Shovel,Maggot
20s,Pesticide,Undershirt,Red Football Boots,Short Hair,Tennis Wristband,Janitor,Late Night,Old Snack Bar,Crack Knuckles,Black Wig Hair
20s,Shinai,Stripe Turtleneck Knit,Chess Patteren loafer,Long Permed Hair,Silver Stainless Ring,Chef,Morning,Back Seats,Grill the Meat,Scorch Mark
20s,Surgical Blade,Grey Fleece Hoodie,Ivory Converse,Short Hair,Eyebrow Piercing,Hotel Receptionist,Night,Underground Grocery Store,Irregular Walking Sound,Not Solidfied Blood
20s,Crosshead Screwdriver,Long Sleeve Tshirt,Bare Foot,Long Hair,Engagement Ring,Nurse,Night,Cafe Terrace,Hammering Sound,Scorch Mark
30s,Crosshead Screwdriver,Logo Printed Sweatshirt,Ochre Leather Loper,Long Permed Hair,Millitary Backpack,Nurse,Late Night,Dormitory High School,Digging With Shovel,Headlight
20s,Submachine Gun AR-18,White Shirt,White Basketball Shoes,Comma Hairstyle,Electronics Anklet,Director,Morning,Dumpster,Water Flowing Sound,Empty Cartridge
30s,Black Belt,China Collar Shirt,White Basketball Shoes,Long Black Hair,Engagement Ring,Soldier,Late Afternoon,Messy Dumpster Alley,Keyboard Sound,Arson Attempt
30s,Rusty Pickaxe,Luxury Brown Shearing,White Running Shoes,Natural Two Block,Wide Leather Bracelet,Hotel Receptionist,Late Night,Old Guest House,Propeller Sound,Skid Mark
40s,Fire Axe,Printed Black Tshirt,Suede Boat shoes,Mid-long Straight Hair,Eyebrow Piercing,Janitor,Late Night,Major Bank,Cutlery Falling down,Paint Stain
30s,Flathead Screwdriver,Khaki Tshirt,Black Leather Loafer,Brown Short Babyperm,Engagement Ring,Athletic Trainer,Late Night,Messy Dumpster Alley,Toilet Flush Sound,Chewed Gum
20s,Black Belt,Printed White Tshirt,Cherry Colored Boots,Brown Short Babyperm,Skull Shaped Ring,Banker,Night,Semi Basement Apartment,Grill the Meat,Bullet
30s,Potassium Cyanide,Jersey Zip Hoodie,Red Football Boots,Pixie Cut,Lion Shaped Ring,Nurse,Deep Dawn,Underground Grocery Store,Hazy Music,Metal Fragments
